content_id,title,content_type,genre_id,studio_id,release_year,language,duration_minutes,age_rating,imdb_rating,production_budget,licensing_cost,available_regions,is_original,created_at,updated_at,production_overhead,distribution_cost,technology_cost,localization_cost,contract_administration_cost,contingency_cost,total_content_cost,licensing_cost_ratio,production_cost_ratio,localization_cost_per_region,total_revenue,total_watch_hours,total_views,likes,dislikes,average_completion_rate,average_rewatch_rate,conversions,marketing_spend,attributed_revenue,genre_name,studio_name,total_investment,contribution_profit,content_roi,revenue_per_watch_hour,positive_engagement_rate,portfolio_revenue_percentile,portfolio_roi_percentile,decision
61,Inglourious Basterds,Movie,2,2,2009,English,153,R,8.4,174330.25,13999.02,15,False,2026-09-07 16:36:58.340242,2026-09-07 16:36:58.340244,16558.05,4645.04,4320.65,6039.13,331.1,10755.68,230978.92,0.0606,0.8264,402.61,32681.72,53.49,16,4,0,80.36,37.5,0.0,0.0,0.0,Adventure,Universal Pictures,230978.92,-198297.2,-0.8585,610.99,1.0,0.3356,0.0199,COST_REVIEW
62,Coco,Movie,3,20,2017,English,105,PG,8.4,425750.96,80857.82,14,False,2026-09-07 16:36:58.340269,2026-09-07 16:36:58.340273,35942.5,9547.93,5304.43,10599.48,1747.24,11631.88,581382.24,0.1391,0.7941,757.11,106931.81,125.49,24,5,2,52.99,33.33,0.0,0.0,0.0,Animation,Pixar Animation Studios,581382.24,-474450.43,-0.8161,852.11,0.7143,0.9331,0.0289,COST_REVIEW
63,WALL·E,Movie,3,20,2008,English,98,G,8.4,349875.2,63772.01,15,False,2026-09-07 16:36:58.340281,2026-09-07 16:36:58.340284,47088.44,14544.61,2108.14,9182.39,1664.2,22782.51,511017.5,0.1248,0.7768,612.16,39813.79,94.50999999999999,19,5,0,73.97,31.58,0.0,0.0,0.0,Animation,Pixar Animation Studios,511017.5,-471203.71,-0.9221,421.27,1.0,0.4429,0.0112,COST_REVIEW
64,Inside Out,Movie,3,20,2015,English,95,PG,8.1,182666.3,20180.63,12,False,2026-09-07 16:36:58.340292,2026-09-07 16:36:58.340294,16824.99,3292.07,1496.57,5219.32,333.38,5295.22,235308.48,0.0858,0.8478,434.94,36342.590000000004,55.11,19,9,0,76.67,26.32,0.0,0.0,0.0,Animation,Pixar Animation Studios,235308.48,-198965.89,-0.8456,659.46,1.0,0.3913,0.0227,COST_REVIEW
65,Inside Out 2,Movie,3,20,2024,English,96,PG,7.7,362793.27,32119.56,14,False,2026-09-07 16:36:58.340302,2026-09-07 16:36:58.340304,30940.5,16711.94,8157.09,10815.92,488.97,14524.03,476551.28,0.0674,0.8262,772.57,16101.119999999999,41.85,17,1,1,46.53,23.53,0.0,0.0,0.0,Animation,Pixar Animation Studios,476551.28,-460450.16,-0.9662,384.73,0.5,0.0967,0.0072,COST_REVIEW
66,Titanic,Movie,15,5,1997,English,194,PG-13,7.9,136546.97,20038.32,13,False,2026-09-07 16:36:58.340312,2026-09-07 16:36:58.340315,14862.13,2884.67,1244.76,6967.43,614.7,8281.21,191440.19,0.1047,0.7909,535.96,65509.9,62.19,17,4,0,75.4,47.06,0.0,0.0,0.0,Romance,Paramount Pictures,191440.19,-125930.29,-0.6578,1053.38,1.0,0.7323,0.085,COST_REVIEW
67,Jurassic Park,Movie,16,2,1993,English,127,PG-13,8.2,437057.04,39866.42,13,False,2026-09-07 16:36:58.340323,2026-09-07 16:36:58.340327,31766.7,21544.98,6267.77,15986.58,1308.71,20305.14,574103.34,0.0694,0.8166,1229.74,40875.68,88.12,26,12,1,74.61,30.77,0.0,0.0,0.0,Sci-Fi,Universal Pictures,574103.34,-533227.66,-0.9288,463.86,0.9231,0.4573,0.0106,COST_REVIEW
68,No Country for Old Men,Movie,6,5,2007,English,122,R,8.2,316361.59,55214.51,13,False,2026-09-07 16:36:58.340335,2026-09-07 16:36:58.340337,41822.28,15690.39,5805.07,8482.63,854.36,11510.58,455741.41,0.1212,0.7859,652.51,57250.369999999995,102.19,22,7,0,77.32,40.91,0.0,0.0,0.0,Crime,Paramount Pictures,455741.41,-398491.04,-0.8744,560.23,1.0,0.6549,0.0171,COST_REVIEW
69,There Will Be Blood,Movie,8,5,2007,English,158,R,8.2,159562.58,32652.92,13,False,2026-09-07 16:36:58.340346,2026-09-07 16:36:58.340349,10644.35,4618.31,3880.14,9446.43,576.25,4789.44,226170.42,0.1444,0.7526,726.65,111651.67,115.25,23,10,1,75.42,34.78,0.0,0.0,0.0,Drama,Paramount Pictures,226170.42,-114518.75,-0.5063,968.78,0.9091,0.9438,0.1572,COST_REVIEW
70,The Grand Budapest Hotel,Movie,5,10,2014,English,99,R,8.1,316191.32,52713.33,15,False,2026-09-07 16:36:58.340356,2026-09-07 16:36:58.340359,47055.54,15674.79,1670.08,7379.24,538.79,16700.17,457923.26,0.1151,0.7932,491.95,54101.76,122.17,25,5,2,65.82,32.0,0.0,0.0,0.0,Comedy,20th Century Studios,457923.26,-403821.5,-0.8819,442.84,0.7143,0.6227,0.0161,COST_REVIEW
71,La La Land,Movie,5,15,2016,English,128,PG-13,8.0,312611.86,47888.88,14,False,2026-09-07 16:36:58.340367,2026-09-07 16:36:58.340369,40483.87,14198.02,4611.54,13648.02,1278.37,18985.37,453705.93,0.1056,0.7782,974.86,61102.67,106.1,21,4,0,77.02,57.14,0.0,0.0,0.0,Comedy,Lionsgate Films,453705.93,-392603.26,-0.8653,575.9,1.0,0.6937,0.0186,COST_REVIEW
72,Gone Girl,Movie,14,10,2014,English,149,R,8.1,341009.57,42280.32,14,False,2026-09-07 16:36:58.340377,2026-09-07 16:36:58.340379,26559.33,6098.98,8498.18,13594.21,1445.74,15022.03,454508.36,0.093,0.8087,971.02,47890.439999999995,101.24,25,5,3,56.89,20.0,0.0,0.0,0.0,Mystery,20th Century Studios,454508.36,-406617.92,-0.8946,473.04,0.625,0.5507,0.0144,COST_REVIEW
73,Zodiac,Movie,6,5,2007,English,157,R,7.7,163189.83,27802.67,15,False,2026-09-07 16:36:58.340387,2026-09-07 16:36:58.340390,9872.49,7858.65,1213.23,8722.67,558.89,9106.71,228325.14,0.1218,0.758,581.51,61695.83,40.19,10,2,0,54.24,10.0,0.0,0.0,0.0,Crime,Paramount Pictures,228325.14,-166629.31,-0.7298,1535.1,1.0,0.6989,0.0562,COST_REVIEW
74,Knives Out,Movie,5,15,2019,English,130,PG-13,7.9,426576.05,90008.74,12,False,2026-09-07 16:36:58.340398,2026-09-07 16:36:58.340401,56901.63,7033.39,3188.37,15926.48,2144.26,21942.42,623721.34,0.1443,0.7752,1327.21,96861.8,99.11,23,5,0,75.23,34.78,0.0,0.0,0.0,Comedy,Lionsgate Films,623721.34,-526859.54,-0.8447,977.32,1.0,0.9064,0.0228,COST_REVIEW
75,Glass Onion: A Knives Out Mystery,Movie,5,4,2022,English,139,PG-13,7.1,406228.1875,0.0,12,True,2026-09-07 16:36:58.340409,2026-09-07 16:36:58.340411,50216.78,8679.88,2738.32,14964.95,0.0,19789.2,502617.32,0.0,0.9081,1247.08,33082.28999999999,96.68,15,5,1,84.05,46.67,0.0,0.0,0.0,Comedy,Netflix Studios,502617.32,-469535.03,-0.9342,342.18,0.8333,0.3415,0.0102,COST_REVIEW
76,The Irishman,Movie,4,4,2019,English,209,R,7.8,371774.1875,0.0,14,True,2026-09-07 16:36:58.340419,2026-09-07 16:36:58.340421,46698.8,13183.43,5634.94,18913.31,0.0,21109.93,477314.6,0.0,0.8767,1350.95,29350.45,98.12,18,3,1,75.93,50.0,0.0,0.0,0.0,Biography,Netflix Studios,477314.6,-447964.15,-0.9385,299.13,0.75,0.2856,0.0098,COST_REVIEW
77,Roma,Movie,8,4,2018,Spanish,135,R,7.7,534969.4875,0.0,12,True,2026-09-07 16:36:58.340430,2026-09-07 16:36:58.340432,69232.72,9536.26,6402.63,20296.28,0.0,18738.35,659175.73,0.0,0.9166,1691.36,23181.65,53.25,18,7,1,61.23,16.67,0.0,0.0,0.0,Drama,Netflix Studios,659175.73,-635994.08,-0.9648,435.34,0.875,0.1924,0.0074,COST_REVIEW
78,Guillermo del Toro's Pinocchio,Movie,3,4,2022,English,117,PG,7.6,302429.925,0.0,13,True,2026-09-07 16:36:58.340441,2026-09-07 16:36:58.340443,20161.19,6248.34,5844.48,10063.24,0.0,14894.35,359641.52,0.0,0.897,774.1,38451.09,110.85000000000001,17,8,0,70.46,29.41,0.0,0.0,0.0,Animation,Netflix Studios,359641.52,-321190.43,-0.8931,346.87,1.0,0.4232,0.0146,COST_REVIEW
79,Princess Mononoke,Movie,3,11,1997,Japanese,134,PG-13,8.4,395135.84,70530.0,12,False,2026-09-07 16:36:58.340453,2026-09-07 16:36:58.340455,36455.99,19113.59,6490.47,17271.86,2400.02,27122.23,574520.0,0.1228,0.7512,1439.32,61310.39,130.71,23,6,2,68.65,39.13,0.0,0.0,0.0,Animation,Studio Ghibli,574520.0,-513209.61,-0.8933,469.06,0.75,0.6956,0.0146,COST_REVIEW
80,Howl's Moving Castle,Movie,3,11,2004,Japanese,119,PG,8.2,389644.36,47502.72,12,False,2026-09-07 16:36:58.340464,2026-09-07 16:36:58.340466,27441.96,19409.77,6474.64,17252.98,828.12,12667.29,521221.84,0.0911,0.8002,1437.75,91394.74999999999,133.97,25,6,1,57.57,28.0,0.0,0.0,0.0,Animation,Studio Ghibli,521221.84,-429827.09,-0.8247,682.2,0.8571,0.8866,0.0271,COST_REVIEW
81,Demon Slayer: Mugen Train,Movie,3,14,2020,Japanese,117,R,8.2,207273.75,42399.87,13,False,2026-09-07 16:36:58.340474,2026-09-07 16:36:58.340476,28537.31,8899.25,3154.95,10497.63,994.11,14181.47,315938.34,0.1342,0.7464,807.51,24851.38,72.37,22,5,3,46.26,9.09,0.0,0.0,0.0,Animation,Toho Company,315938.34,-291086.96,-0.9213,343.39,0.625,0.2171,0.0113,COST_REVIEW
82,Jujutsu Kaisen 0,Movie,3,30,2021,Japanese,105,PG-13,7.8,212979.57,23318.74,14,False,2026-09-07 16:36:58.340484,2026-09-07 16:36:58.340486,24726.25,7035.21,5290.69,9525.75,571.29,8662.68,292110.18,0.0798,0.8138,680.41,33839.19,50.85,19,2,3,46.62,10.53,0.0,0.0,0.0,Animation,MAPPA Studio,292110.18,-258270.99,-0.8842,665.47,0.4,0.353,0.0157,COST_REVIEW
83,Suzume,Movie,3,14,2022,Japanese,122,PG,7.6,346874.05,69169.39,15,False,2026-09-07 16:36:58.340494,2026-09-07 16:36:58.340496,31142.64,16133.3,5474.01,8457.36,854.65,9217.82,487323.22,0.1419,0.7757,563.82,53909.35999999999,113.58,24,6,1,74.31,37.5,0.0,0.0,0.0,Animation,Toho Company,487323.22,-433413.86,-0.8894,474.64,0.8571,0.6204,0.015,COST_REVIEW
84,Pan's Labyrinth,Movie,10,1,2006,Spanish,118,R,8.2,418761.04,83105.02,12,False,2026-09-07 16:36:58.340504,2026-09-07 16:36:58.340506,27521.08,7921.48,2699.86,19950.07,1251.25,14461.73,575671.53,0.1444,0.7752,1662.51,54409.5,102.21000000000001,15,9,0,77.53,66.67,0.0,0.0,0.0,Fantasy,Warner Bros. Pictures,575671.53,-521262.03,-0.9055,532.33,1.0,0.626,0.013,COST_REVIEW
85,Amélie,Movie,5,2,2001,French,122,R,8.3,259780.0,30845.04,12,False,2026-09-07 16:36:58.340519,2026-09-07 16:36:58.340521,22857.63,12469.76,2972.89,12632.56,955.32,16136.9,358650.1,0.086,0.7881,1052.71,73066.91,79.14,27,5,3,57.24,18.52,0.0,0.0,0.0,Comedy,Universal Pictures,358650.1,-285583.19,-0.7963,923.26,0.625,0.7912,0.0345,COST_REVIEW
86,Oldboy,Movie,1,25,2003,Korean,120,R,8.4,374469.34,63358.67,14,False,2026-09-07 16:36:58.340529,2026-09-07 16:36:58.340531,33427.57,10224.64,7719.14,19212.73,1315.06,18473.26,528200.41,0.12,0.7722,1372.34,33668.94,91.72,22,3,3,64.83,13.64,0.0,0.0,0.0,Action,CJ ENM Entertainment,528200.41,-494531.47,-0.9363,367.08,0.5,0.3504,0.0099,COST_REVIEW
87,Gangs of Wasseypur,Movie,6,2,2012,Hindi,321,TV-MA,8.2,364606.2,57328.95,15,False,2026-09-07 16:36:58.340540,2026-09-07 16:36:58.340542,45818.08,16462.75,6405.8,9992.2,681.17,23939.38,525234.53,0.1091,0.7814,666.15,53264.85,59.69,22,7,1,49.01,9.09,0.0,0.0,0.0,Crime,Universal Pictures,525234.53,-471969.68,-0.8986,892.36,0.875,0.6134,0.0139,COST_REVIEW
88,Sholay,Movie,1,2,1975,Hindi,204,PG,8.1,123191.0,11152.99,13,False,2026-09-07 16:36:58.340551,2026-09-07 16:36:58.340553,14460.18,4729.68,2301.08,7764.44,284.47,5567.95,169451.79,0.0658,0.8123,597.26,60120.44,71.94,18,7,2,72.22,44.44,0.0,0.0,0.0,Action,Universal Pictures,169451.79,-109331.35,-0.6452,835.7,0.7778,0.6847,0.0905,COST_REVIEW
89,Lagaan: Once Upon a Time in India,Movie,8,2,2001,Hindi,224,PG,8.1,131889.29,17368.53,13,False,2026-09-07 16:36:58.340563,2026-09-07 16:36:58.340565,18444.6,6411.09,3090.97,7320.92,356.41,3006.93,187888.74,0.0924,0.8001,563.15,57662.259999999995,109.69,16,7,0,81.06,37.5,0.0,0.0,0.0,Drama,Universal Pictures,187888.74,-130226.48,-0.6931,525.68,1.0,0.6592,0.0703,COST_REVIEW
90,Swades,Movie,8,2,2004,Hindi,210,PG,8.2,162057.02,19958.32,12,False,2026-09-07 16:36:58.340573,2026-09-07 16:36:58.340577,16610.74,7335.3,2248.64,7160.33,641.34,8702.13,224713.82,0.0888,0.7951,596.69,38974.11,85.63,26,14,1,67.35,38.46,0.0,0.0,0.0,Drama,Universal Pictures,224713.82,-185739.71,-0.8266,455.15,0.9333,0.4311,0.0267,COST_REVIEW
91,Taare Zameen Par,Movie,8,2,2007,Hindi,165,PG,8.3,189325.26,21759.94,12,False,2026-09-07 16:36:58.340586,2026-09-07 16:36:58.340589,13397.31,8723.43,1020.55,4731.55,412.57,8006.77,247377.38,0.088,0.8195,394.3,153827.09,152.16,24,13,0,80.28,50.0,0.0,0.0,0.0,Drama,Universal Pictures,247377.38,-93550.29,-0.3782,1010.96,1.0,0.9883,0.229,COST_REVIEW
92,Queen,Movie,5,2,2013,Hindi,144,PG-13,8.1,377438.36,76913.96,15,False,2026-09-07 16:36:58.340597,2026-09-07 16:36:58.340600,46874.84,14007.27,9361.15,15637.79,2084.55,10505.0,552822.92,0.1391,0.7675,1042.52,26551.350000000002,81.1,19,3,2,58.63,15.79,0.0,0.0,0.0,Comedy,Universal Pictures,552822.92,-526271.57,-0.952,327.39,0.6,0.2433,0.0085,COST_REVIEW
93,Barfi!,Movie,5,2,2012,Hindi,151,PG,8.1,367327.61,76994.41,13,False,2026-09-07 16:36:58.340608,2026-09-07 16:36:58.340610,47190.82,16221.39,5176.22,13748.73,1212.06,13598.91,541470.15,0.1422,0.7655,1057.59,28427.44,52.9,17,4,0,55.9,17.65,0.0,0.0,0.0,Comedy,Universal Pictures,541470.15,-513042.71,-0.9475,537.38,1.0,0.272,0.0091,COST_REVIEW
94,PK,Movie,5,2,2014,Hindi,153,PG-13,8.1,442147.99,85559.19,15,False,2026-09-07 16:36:58.340619,2026-09-07 16:36:58.340621,48863.96,18348.96,3073.92,16170.98,2818.57,13694.9,630678.47,0.1357,0.7785,1078.07,40192.25,138.31,23,9,0,72.09,47.83,0.0,0.0,0.0,Comedy,Universal Pictures,630678.47,-590486.22,-0.9363,290.6,1.0,0.4483,0.0099,COST_REVIEW
95,Stree 2,Movie,5,2,2024,Hindi,147,PG-13,7.5,179189.02,37527.24,15,False,2026-09-07 16:36:58.340629,2026-09-07 16:36:58.340631,23184.74,3701.47,2861.95,7265.75,1271.75,8237.72,263239.64,0.1426,0.7688,484.38,18461.559999999998,52.96,20,2,5,48.9,5.0,0.0,0.0,0.0,Comedy,Universal Pictures,263239.64,-244778.08,-0.9299,348.59,0.2857,0.1268,0.0105,COST_REVIEW
96,Kantara,Movie,1,28,2022,Hindi,148,PG-13,8.2,341069.35,62384.33,13,False,2026-09-07 16:36:58.340639,2026-09-07 16:36:58.340641,35621.83,12858.62,5731.35,8692.43,1364.43,12941.12,480663.46,0.1298,0.7837,668.65,3902.74,65.0,16,5,1,70.14,25.0,0.0,0.0,0.0,Action,Hombale Films,480663.46,-476760.72,-0.9919,60.04,0.8333,0.0023,0.0012,COST_REVIEW
97,Vikram,Movie,1,2,2022,Hindi,175,PG-13,8.3,172535.29,30742.16,15,False,2026-09-07 16:36:58.340649,2026-09-07 16:36:58.340651,18469.2,3482.82,2810.03,8490.42,515.93,5767.4,242813.25,0.1266,0.7866,566.03,55032.56,81.22,19,5,0,54.55,5.26,0.0,0.0,0.0,Action,Universal Pictures,242813.25,-187780.69,-0.7734,677.57,1.0,0.633,0.0403,COST_REVIEW
98,Ponniyin Selvan: Part I,Movie,1,2,2022,Hindi,167,PG-13,7.6,403335.77,44827.03,15,False,2026-09-07 16:36:58.340660,2026-09-07 16:36:58.340662,39719.98,18323.93,9800.4,13107.96,479.11,20573.94,550168.12,0.0815,0.8053,873.86,50219.09000000001,61.73,21,7,1,50.98,28.57,0.0,0.0,0.0,Action,Universal Pictures,550168.12,-499949.03,-0.9087,813.53,0.875,0.5778,0.0127,COST_REVIEW
99,Drishyam,Movie,6,2,2015,Hindi,163,PG-13,8.2,220712.99,42233.07,13,False,2026-09-07 16:36:58.340671,2026-09-07 16:36:58.340673,13747.71,3820.15,2514.52,6900.58,1014.82,15204.39,306148.23,0.1379,0.7658,530.81,45965.159999999996,86.81,20,5,2,56.94,5.0,0.0,0.0,0.0,Crime,Universal Pictures,306148.23,-260183.07,-0.8499,529.49,0.7143,0.5259,0.0216,COST_REVIEW
100,Drishyam 2,Movie,6,2,2022,Hindi,140,PG-13,8.2,127809.26,13680.47,14,False,2026-09-07 16:36:58.340682,2026-09-07 16:36:58.340684,8909.61,6332.52,727.27,5853.21,364.33,8268.0,171944.67,0.0796,0.7951,418.09,29283.95,71.12,24,2,4,44.87,4.17,0.0,0.0,0.0,Crime,Universal Pictures,171944.67,-142660.72,-0.8297,411.75,0.3333,0.2848,0.0261,EXIT_OR_RENEGOTIATE
101,Article 15,Movie,6,2,2019,Hindi,130,TV-MA,8.1,405236.47,87273.54,14,False,2026-09-07 16:36:58.340692,2026-09-07 16:36:58.340694,25460.45,11760.75,9480.53,18905.72,2164.55,17185.06,577467.07,0.1511,0.7458,1350.41,25277.670000000002,61.49999999999999,18,1,1,49.74,16.67,0.0,0.0,0.0,Crime,Universal Pictures,577467.07,-552189.4,-0.9562,411.02,0.5,0.2231,0.0082,COST_REVIEW
102,Game of Thrones,Series,10,7,2011,English,57,TV-MA,9.2,331688.97,45094.77,14,False,2026-09-07 16:36:58.340703,2026-09-07 16:36:58.340705,38899.47,6956.19,2927.08,14747.01,1166.4,11517.67,452997.56,0.0995,0.8181,1053.36,41841.1,70.31,17,3,0,83.15,35.29,0.0,0.0,0.0,Fantasy,HBO Entertainment,452997.56,-411156.46,-0.9076,595.09,1.0,0.4711,0.0128,COST_REVIEW
103,Better Call Saul,Series,6,6,2015,English,46,TV-MA,9.0,158062.78,34118.81,13,False,2026-09-07 16:36:58.340713,2026-09-07 16:36:58.340717,13955.69,7547.28,3159.51,8836.38,472.32,8653.0,234805.77,0.1453,0.7326,679.72,62919.219999999994,57.19,16,1,0,69.45,37.5,0.0,0.0,0.0,Crime,Sony Pictures Entertainment,234805.77,-171886.55,-0.732,1100.18,1.0,0.7097,0.0554,COST_REVIEW
104,Fargo,Series,6,16,2014,English,53,TV-MA,8.9,437636.32,51275.79,12,False,2026-09-07 16:36:58.340725,2026-09-07 16:36:58.340728,46289.39,7260.35,3973.82,8554.63,819.3,16895.2,572704.8,0.0895,0.845,712.89,18113.34,82.44,17,4,0,77.88,52.94,0.0,0.0,0.0,Crime,MGM Studios,572704.8,-554591.46,-0.9684,219.72,1.0,0.1224,0.0069,COST_REVIEW
105,Narcos,Series,4,4,2015,Spanish,49,TV-MA,8.8,329257.55,0.0,14,True,2026-09-07 16:36:58.340736,2026-09-07 16:36:58.340738,46649.53,10356.37,7105.22,9378.96,0.0,17204.94,419952.57,0.0,0.8951,669.93,53465.94,97.8,21,7,1,63.28,19.05,0.0,0.0,0.0,Biography,Netflix Studios,419952.57,-366486.63,-0.8727,546.69,0.875,0.6155,0.0173,COST_REVIEW
106,Mindhunter,Series,6,4,2017,English,50,TV-MA,8.6,400061.15,0.0,12,True,2026-09-07 16:36:58.340746,2026-09-07 16:36:58.340750,32979.56,16785.75,9252.47,10140.37,0.0,14267.54,483486.84,0.0,0.8957,845.03,24549.58,104.66999999999999,19,5,1,80.08,26.32,0.0,0.0,0.0,Crime,Netflix Studios,483486.84,-458937.26,-0.9492,234.54,0.8333,0.2121,0.0088,COST_REVIEW
107,Sherlock,Series,6,26,2010,English,88,PG-13,9.1,416836.56,44439.37,12,False,2026-09-07 16:36:58.340759,2026-09-07 16:36:58.340761,40405.83,10873.71,2962.51,21262.0,1221.38,19768.34,557769.7,0.0797,0.8198,1771.83,49283.57,85.76,25,4,5,53.41,12.0,0.0,0.0,0.0,Crime,BBC Film,557769.7,-508486.13,-0.9116,574.67,0.4444,0.5664,0.0124,COST_REVIEW
108,Fleabag,Series,5,26,2016,English,27,TV-MA,8.7,263898.98,40320.82,13,False,2026-09-07 16:36:58.340770,2026-09-07 16:36:58.340772,33778.96,8843.05,2096.81,8952.37,1239.4,18107.84,377238.23,0.1069,0.7891,688.64,48956.47,68.56,26,3,2,52.56,19.23,0.0,0.0,0.0,Comedy,BBC Film,377238.23,-328281.76,-0.8702,714.07,0.6,0.5628,0.0177,COST_REVIEW
109,Beef,Series,5,8,2023,English,33,TV-MA,8.0,327910.17500000005,0.0,14,True,2026-09-07 16:36:58.340782,2026-09-07 16:36:58.340784,26426.88,12957.19,7707.78,16161.35,0.0,8275.92,399439.3,0.0,0.8871,1154.38,38677.86,138.22,24,8,2,71.2,29.17,0.0,0.0,0.0,Comedy,A24,399439.3,-360761.44,-0.9032,279.83,0.8,0.4268,0.0133,COST_REVIEW
110,The White Lotus,Series,5,7,2021,English,58,TV-MA,8.0,279490.2,0.0,12,True,2026-09-07 16:36:58.340792,2026-09-07 16:36:58.340795,18705.77,13504.74,5705.54,12644.75,0.0,9171.29,339222.29,0.0,0.8791,1053.73,81363.41,70.16,27,8,5,51.66,11.11,0.0,0.0,0.0,Comedy,HBO Entertainment,339222.29,-257858.88,-0.7601,1159.68,0.6154,0.8402,0.0449,COST_REVIEW
111,Euphoria,Series,8,7,2019,English,55,TV-MA,8.3,521269.325,0.0,14,True,2026-09-07 16:36:58.340802,2026-09-07 16:36:58.341039,44869.63,9692.79,3011.86,9591.1,0.0,11965.04,600399.74,0.0,0.9429,685.08,109611.5,76.75,20,7,0,79.82,40.0,0.0,0.0,0.0,Drama,HBO Entertainment,600399.74,-490788.24,-0.8174,1428.16,1.0,0.9396,0.0288,COST_REVIEW
112,True Detective,Series,6,7,2014,English,55,TV-MA,8.9,318462.075,0.0,15,True,2026-09-07 16:36:58.341060,2026-09-07 16:36:58.341064,23728.58,6529.41,2752.78,11375.6,0.0,18560.02,381408.47,0.0,0.8972,758.37,46689.15,72.72,20,5,2,65.9,20.0,0.0,0.0,0.0,Crime,HBO Entertainment,381408.47,-334719.32,-0.8776,642.04,0.7143,0.5354,0.0166,COST_REVIEW
113,Yellowstone,Series,8,5,2018,English,60,TV-MA,8.7,217566.22,21282.39,15,False,2026-09-07 16:36:58.341076,2026-09-07 16:36:58.341078,31258.35,7138.45,2880.91,10566.41,280.09,9458.38,300431.2,0.0708,0.8282,704.43,30016.320000000003,55.830000000000005,17,2,3,55.62,15.62,0.0,0.0,0.0,Drama,Paramount Pictures,300431.2,-270414.88,-0.9001,537.64,0.4,0.2951,0.0138,COST_REVIEW
114,Ozark,Series,6,4,2017,English,60,TV-MA,8.5,537900.0125,0.0,13,True,2026-09-07 16:36:58.341087,2026-09-07 16:36:58.341089,71395.92,15946.92,11986.55,10151.88,0.0,17747.61,665128.89,0.0,0.9161,780.91,39394.69,46.43,19,3,3,47.28,0.0,0.0,0.0,0.0,Crime,Netflix Studios,665128.89,-625734.2,-0.9408,848.47,0.5,0.4373,0.0096,COST_REVIEW
115,Alice in Borderland,Series,16,4,2020,Japanese,50,TV-MA,7.7,384755.9125,0.0,15,True,2026-09-07 16:36:58.341097,2026-09-07 16:36:58.341099,45018.88,11303.31,3086.19,14431.1,0.0,21993.4,480588.79,0.0,0.8943,962.07,85874.92,129.79999999999998,23,5,1,66.35,30.43,0.0,0.0,0.0,Sci-Fi,Netflix Studios,480588.79,-394713.87,-0.8213,661.59,0.8333,0.8631,0.0279,COST_REVIEW
116,Lupin,Series,1,4,2021,French,45,TV-MA,7.5,493911.6375,0.0,14,True,2026-09-07 16:36:58.341107,2026-09-07 16:36:58.341109,68372.91,12542.22,9622.78,15167.08,0.0,18544.5,618161.13,0.0,0.9096,1083.36,50527.78999999999,46.71,20,2,7,49.22,5.0,0.0,0.0,0.0,Action,Netflix Studios,618161.13,-567633.34,-0.9183,1081.73,0.2222,0.5813,0.0116,COST_REVIEW
117,Heartstopper,Series,8,4,2022,English,30,PG-13,8.6,236700.3625,0.0,14,True,2026-09-07 16:36:58.341117,2026-09-07 16:36:58.341120,31322.67,8195.51,1579.81,8072.34,0.0,4786.47,290657.16,0.0,0.9221,576.6,33837.369999999995,111.88,17,4,0,74.56,35.29,0.0,0.0,0.0,Drama,Netflix Studios,290657.16,-256819.79,-0.8836,302.44,1.0,0.353,0.0158,COST_REVIEW
118,Wednesday,Series,5,4,2022,English,45,PG-13,8.1,332236.73750000005,0.0,13,True,2026-09-07 16:36:58.341128,2026-09-07 16:36:58.341130,25512.89,15254.68,4765.4,12937.46,0.0,14101.11,404808.28,0.0,0.8838,995.19,18174.84,28.4,11,5,0,76.39,45.45,0.0,0.0,0.0,Comedy,Netflix Studios,404808.28,-386633.44,-0.9551,639.96,1.0,0.1232,0.0083,COST_REVIEW
119,Bridgerton,Series,15,4,2020,English,60,TV-MA,7.4,345189.3,0.0,13,True,2026-09-07 16:36:58.341140,2026-09-07 16:36:58.341142,48440.52,7122.07,6758.77,15670.72,0.0,8134.17,431315.55,0.0,0.9126,1205.44,59724.6,70.61,18,4,1,66.63,38.89,0.0,0.0,0.0,Romance,Netflix Studios,431315.55,-371590.95,-0.8615,845.84,0.8,0.6803,0.0194,COST_REVIEW
120,The Queen's Gambit,Series,8,4,2020,English,55,TV-MA,8.5,184978.1625,0.0,14,True,2026-09-07 16:36:58.341150,2026-09-07 16:36:58.341152,20077.68,4168.49,1164.3,9720.08,0.0,10985.72,231094.43,0.0,0.8873,694.29,19939.079999999998,67.09,15,3,1,53.52,20.0,0.0,0.0,0.0,Drama,Netflix Studios,231094.43,-211155.35,-0.9137,297.2,0.75,0.1455,0.0121,COST_REVIEW
121,Sacred Games,Series,6,4,2018,Hindi,50,TV-MA,8.5,487599.675,0.0,13,True,2026-09-07 16:36:58.341161,2026-09-07 16:36:58.341163,64689.66,18762.26,4429.73,12187.34,0.0,27497.86,615166.53,0.0,0.8978,937.49,37875.2,116.28999999999999,27,8,1,64.68,44.44,0.0,0.0,0.0,Crime,Netflix Studios,615166.53,-577291.33,-0.9384,325.7,0.8889,0.4141,0.0098,COST_REVIEW
